ID,REC.WAV,TEXT,TEXT VALENCE,TEXT AROUSAL,TEXT DOMINANCE,AUDIO VALENCE,AUDIO AROUSAL,AUDIO DOMINANCE,EUCLIDEAN_DISTANCE,GMM_PROB_0,GMM_PROB_1,GMM_COMPONENT,GMM_FINAL_LABEL,GMM_THRESHOLD
subject 39_sadness_sentence 2,subject 39_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.5593223571777344,-0.8882318735122681,-0.6393895745277405,1.2756268675134843,0.013540013579448007,0.986459986420552,1,inconsistent,0.8545369739270962
subject 39_sadness_sentence 3,subject 39_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,0.0245282649993896,-0.6523842215538025,-0.3394523859024048,0.9269374010207,0.35330584456468495,0.6466941554353152,1,inconsistent,0.8545369739270962
subject 39_sadness_sentence 4,subject 39_sadness_sentence 4.wav,I still loved her,0.4684999999999999,-0.548,-0.1085,0.0225697755813598,-0.7267829179763794,-0.4140986800193786,0.5693923515817491,0.8634944582468418,0.13650554175315832,0,consistent,0.8545369739270962
subject 39_sadness_sentence 5,subject 39_sadness_sentence 5.wav,She was my life,0.418,0.0735,0.324,-0.07846599817276,-0.8876173496246338,-0.5411716103553772,1.3851884212828491,0.0033013629632711325,0.9966986370367288,1,inconsistent,0.8545369739270962
subject 39_surprise_sentence 1,subject 39_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.281299889087677,-0.1365381479263305,0.017223834991455,0.2765778314414508,0.9452463606567036,0.05475363934329627,0,consistent,0.8545369739270962
subject 39_surprise_sentence 2,subject 39_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.5617743730545044,0.1820179224014282,0.270857572555542,0.6478746505804143,0.8056887300909501,0.19431126990904982,0,consistent,0.8545369739270962
subject 39_surprise_sentence 3,subject 39_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.4270887970924377,-0.1685723066329956,-0.0191493034362792,0.6177370952747859,0.8309111856045179,0.16908881439548215,0,consistent,0.8545369739270962
subject 39_surprise_sentence 4,subject 39_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.1726243495941162,-0.1004161834716796,0.0495011806488037,0.1418638592614232,0.9529129198893822,0.047087080110617706,0,consistent,0.8545369739270962
subject 39_surprise_sentence 5,subject 39_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,-0.1270453333854675,-0.0267807245254516,0.0600409507751464,0.2569568372421772,0.9470311639261874,0.05296883607381253,0,consistent,0.8545369739270962
subject 3_anger_sentence 1,subject 3_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.6686944961547852,0.7636299133300781,0.7448225021362305,1.399881241406127,0.002703861753180696,0.9972961382468193,1,inconsistent,0.8545369739270962
subject 3_anger_sentence 2,subject 3_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.4559494853019714,0.318233847618103,0.3508775234222412,0.9209922685204291,0.36521050791629106,0.6347894920837088,1,inconsistent,0.8545369739270962
subject 3_anger_sentence 3,subject 3_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.7489814758300781,0.6560059785842896,0.6573684215545654,1.3100423969073545,0.008823841492442275,0.9911761585075578,1,inconsistent,0.8545369739270962
subject 3_anger_sentence 4,subject 3_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,-0.3582547307014465,0.4366834163665771,0.4795492887496948,0.901450805288339,0.40481600635026843,0.5951839936497316,1,inconsistent,0.8545369739270962
subject 3_anger_sentence 5,subject 3_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.664665699005127,0.5227538347244263,0.58619225025177,1.2388736362004331,0.02104417794708963,0.9789558220529105,1,inconsistent,0.8545369739270962
subject 3_disgust_sentence 1,subject 3_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.3761240839958191,-0.0636388659477233,0.1116642951965332,0.3429432050249162,0.9370331448143449,0.06296685518565522,0,consistent,0.8545369739270962
subject 3_disgust_sentence 2,subject 3_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,-0.4893401861190796,0.2168676853179931,0.3125852346420288,0.7587290323029192,0.6715522658670201,0.32844773413297995,0,consistent,0.8545369739270962
subject 3_disgust_sentence 3,subject 3_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,0.0418822765350341,0.2187731266021728,0.2619261741638183,1.1015661519181752,0.0919872117693458,0.9080127882306542,1,inconsistent,0.8545369739270962
subject 3_disgust_sentence 4,subject 3_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-1.0,0.5682535171508789,0.6804720163345337,1.1867044085389702,0.0381443351351069,0.9618556648648932,1,inconsistent,0.8545369739270962
subject 3_disgust_sentence 5,subject 3_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,-0.8702422380447388,0.03782320022583,0.2500038146972656,0.7516331211081421,0.6822962244417431,0.31770377555825685,0,consistent,0.8545369739270962
subject 3_fear_sentence 1,subject 3_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-1.0,0.303654670715332,0.2998960018157959,1.272663913993577,0.014038954342345008,0.9859610456576552,1,inconsistent,0.8545369739270962
subject 3_fear_sentence 2,subject 3_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.495145320892334,0.178882360458374,0.2521191835403442,0.7252558922329595,0.7195699323360497,0.28043006766395034,0,consistent,0.8545369739270962
subject 3_fear_sentence 3,subject 3_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.615207314491272,0.3509098291397095,0.4312605857849121,0.5438532704122939,0.8774065312193393,0.1225934687806606,0,consistent,0.8545369739270962
subject 3_fear_sentence 4,subject 3_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.7348573207855225,0.730803370475769,0.7148690223693848,1.575949009860401,0.00020614175708174166,0.9997938582429181,1,inconsistent,0.8545369739270962
subject 3_fear_sentence 5,subject 3_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.6278362274169922,0.2495689392089843,0.3269624710083008,0.8575731823322451,0.493939226689251,0.5060607733107491,1,inconsistent,0.8545369739270962
subject 3_happiness_sentence 1,subject 3_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,0.155763030052185,0.3978452682495117,0.3991754055023193,0.4229191502350934,0.9212604608207816,0.07873953917921843,0,consistent,0.8545369739270962
subject 3_happiness_sentence 2,subject 3_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,0.0091935396194458,0.3930507898330688,0.3177318572998047,0.5072581811555231,0.8940753908117199,0.1059246091882801,0,consistent,0.8545369739270962
subject 3_happiness_sentence 3,subject 3_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,-0.6715289354324341,0.5549486875534058,0.5069966316223145,1.1642273257657128,0.04868511577618211,0.9513148842238179,1,inconsistent,0.8545369739270962
subject 3_happiness_sentence 4,subject 3_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,-0.5182732343673706,0.5148460865020752,0.3944927453994751,1.4806212007086068,0.0008655030597847471,0.9991344969402152,1,inconsistent,0.8545369739270962
subject 3_happiness_sentence 5,subject 3_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.014683723449707,0.5458329916000366,0.4095227718353271,0.8614761840366592,0.48611546436501063,0.5138845356349894,1,inconsistent,0.8545369739270962
subject 3_sadness_sentence 1,subject 3_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.3897770047187805,-0.0183548927307128,0.1453301906585693,0.7243017623842023,0.7208396386826984,0.27916036131730165,0,consistent,0.8545369739270962
subject 3_sadness_sentence 2,subject 3_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.5778475999832153,-0.0566804409027099,0.0373330116271972,0.768722381277477,0.6559108802184352,0.34408911978156476,0,consistent,0.8545369739270962
subject 3_sadness_sentence 3,subject 3_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,-0.5410451889038086,-0.1393616199493408,0.0246376991271972,0.980081197737726,0.2528660628664177,0.7471339371335822,1,inconsistent,0.8545369739270962
subject 3_sadness_sentence 4,subject 3_sadness_sentence 4.wav,I still loved her,0.4684999999999999,-0.548,-0.1085,-0.0684824585914611,-0.2376412153244018,-0.0586474537849426,0.6222202282346411,0.8274177520565095,0.17258224794349047,0,consistent,0.8545369739270962
subject 3_sadness_sentence 5,subject 3_sadness_sentence 5.wav,She was my life,0.418,0.0735,0.324,0.0931429862976074,0.1898579597473144,0.3034933805465698,0.345675824421671,0.9366124843582031,0.06338751564179683,0,consistent,0.8545369739270962
subject 3_surprise_sentence 1,subject 3_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.7146110534667969,0.6331207752227783,0.5868310928344727,1.2228983454334033,0.025350018484492236,0.9746499815155077,1,inconsistent,0.8545369739270962
subject 3_surprise_sentence 2,subject 3_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.2818193435668945,0.6426421403884888,0.6624829769134521,0.9394310019175796,0.32861857777143744,0.6713814222285626,1,inconsistent,0.8545369739270962
subject 3_surprise_sentence 3,subject 3_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.6575045585632324,0.6378985643386841,0.6233510971069336,1.1632912050066826,0.049173991445695016,0.9508260085543049,1,inconsistent,0.8545369739270962
subject 3_surprise_sentence 4,subject 3_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.5636969804763794,0.6111201047897339,0.6107907295227051,1.0421858093828955,0.15701316233629695,0.8429868376637031,1,inconsistent,0.8545369739270962
subject 3_surprise_sentence 5,subject 3_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,-0.7025108337402344,0.7195006608963013,0.6871305704116821,1.042351892589201,0.15679468485215012,0.8432053151478498,1,inconsistent,0.8545369739270962
subject 40_anger_sentence 1,subject 40_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.4675807952880859,0.4945878982543945,0.5431981086730957,1.0207125349759638,0.1870138482108086,0.8129861517891914,1,inconsistent,0.8545369739270962
subject 40_anger_sentence 2,subject 40_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.3962539434432983,0.4508709907531738,0.502593994140625,1.0236786442238857,0.18266419036153952,0.8173358096384605,1,inconsistent,0.8545369739270962
subject 40_anger_sentence 3,subject 40_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.4638732671737671,0.4339621067047119,0.4849123954772949,0.9148804018100662,0.3775320218108125,0.6224679781891875,1,inconsistent,0.8545369739270962
subject 40_anger_sentence 4,subject 40_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,-0.2058972716331482,0.1946662664413452,0.260884165763855,0.6671417564087326,0.7872845808775064,0.21271541912249356,0,consistent,0.8545369739270962
subject 40_anger_sentence 5,subject 40_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.2822960019111633,0.4678102731704712,0.5623667240142822,0.9236230360374864,0.3599318176396326,0.6400681823603674,1,inconsistent,0.8545369739270962
subject 40_disgust_sentence 1,subject 40_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.6684893369674683,-0.2197825908660888,-0.032611608505249,0.5885489750081708,0.8516373447938163,0.1483626552061838,0,consistent,0.8545369739270962
subject 40_disgust_sentence 2,subject 40_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,0.0039771795272827,-0.1364033818244934,-0.0142016410827636,0.1346192949582256,0.9530534511220452,0.04694654887795459,0,consistent,0.8545369739270962
subject 40_disgust_sentence 3,subject 40_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,-0.1077767610549926,-0.0285930633544921,0.0715669393539428,0.9272385815325818,0.35270516629157145,0.6472948337084286,1,inconsistent,0.8545369739270962
subject 40_disgust_sentence 4,subject 40_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-0.8148744702339172,0.2046500444412231,0.3425986766815185,0.741712710334669,0.6968078587913226,0.30319214120867743,0,consistent,0.8545369739270962
subject 40_disgust_sentence 5,subject 40_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,-0.4185760617256164,0.0340793132781982,0.181894302368164,0.5082618415199538,0.8936640063807574,0.10633599361924272,0,consistent,0.8545369739270962
subject 40_fear_sentence 1,subject 40_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-0.475480854511261,-0.9777035117149352,-0.7133746147155762,1.3463293522771786,0.005533224489051169,0.9944667755109486,1,inconsistent,0.8545369739270962
subject 40_fear_sentence 2,subject 40_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.2680268287658691,-0.1450816392898559,-0.0540770292282104,0.544111146644233,0.8772760535621347,0.12272394643786536,0,consistent,0.8545369739270962
subject 40_fear_sentence 3,subject 40_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.8608490228652954,0.0289133787155151,0.1300601959228515,0.7179793294150878,0.7291157663516588,0.27088423364834113,0,consistent,0.8545369739270962
subject 40_fear_sentence 4,subject 40_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.6967655420303345,0.0142112970352172,0.0969724655151367,0.7081894823383886,0.7414632161409895,0.25853678385901047,0,consistent,0.8545369739270962
subject 40_fear_sentence 5,subject 40_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.5827643871307373,-0.0678099393844604,0.0730116367340087,0.6268389880212382,0.8237270377950556,0.17627296220494443,0,consistent,0.8545369739270962
subject 40_happiness_sentence 1,subject 40_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,0.8893146514892578,0.3642857074737549,0.4422274827957153,0.4836529581867459,0.9030862205067147,0.09691377949328521,0,consistent,0.8545369739270962
subject 40_happiness_sentence 2,subject 40_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,0.8937792778015137,0.4484617710113525,0.5160291194915771,0.5478748999391763,0.8753493928174595,0.12465060718254048,0,consistent,0.8545369739270962
subject 40_happiness_sentence 3,subject 40_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,0.5153601169586182,0.0789164304733276,0.2088890075683593,0.274314559789069,0.9454657492256447,0.05453425077435528,0,consistent,0.8545369739270962
subject 40_happiness_sentence 4,subject 40_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,-0.463334858417511,0.0173871517181396,0.1301937103271484,1.470519183998364,0.0010019301914152305,0.9989980698085849,1,inconsistent,0.8545369739270962
subject 40_happiness_sentence 5,subject 40_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.839065670967102,0.4829336404800415,0.520038366317749,0.3932367712939268,0.9280233182353118,0.07197668176468823,0,consistent,0.8545369739270962
subject 40_sadness_sentence 1,subject 40_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.3771449327468872,-0.888685941696167,-0.6104199886322021,1.2374144474937685,0.02140810724019026,0.9785918927598097,1,inconsistent,0.8545369739270962
subject 40_sadness_sentence 2,subject 40_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.7894257307052612,-1.0,-0.7945998907089233,1.5648916593496232,0.00024467340987993874,0.99975532659012,1,inconsistent,0.8545369739270962
subject 40_sadness_sentence 3,subject 40_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,0.21903657913208,-0.6378303170204163,-0.2906628251075744,0.8216957543292615,0.5636627363642941,0.4363372636357058,0,consistent,0.8545369739270962
subject 40_sadness_sentence 4,subject 40_sadness_sentence 4.wav,I still loved her,0.4684999999999999,-0.548,-0.1085,-0.2731532454490661,-0.7690211534500122,-0.4502753615379333,0.8459966220452015,0.5169123096508639,0.4830876903491362,0,consistent,0.8545369739270962
subject 40_sadness_sentence 5,subject 40_sadness_sentence 5.wav,She was my life,0.418,0.0735,0.324,0.0334978103637695,-0.552001416683197,-0.2661993503570556,0.9420346221183342,0.32354028400043405,0.6764597159995659,1,inconsistent,0.8545369739270962
subject 40_surprise_sentence 1,subject 40_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.4519757628440857,-0.2588034272193908,-0.1137999892234802,0.4601216778065657,0.9109090568083976,0.08909094319160234,0,consistent,0.8545369739270962
subject 40_surprise_sentence 2,subject 40_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.4133777022361755,-0.0388777256011962,0.074853777885437,0.4563469553021697,0.9120661536341016,0.08793384636589832,0,consistent,0.8545369739270962
subject 40_surprise_sentence 3,subject 40_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.5681415796279907,-0.3539230823516845,-0.0868057608604431,0.8325480689547449,0.5430649875537596,0.45693501244624035,0,consistent,0.8545369739270962
subject 40_surprise_sentence 4,subject 40_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.4005982875823974,-0.3245798349380493,-0.1185261011123657,0.3903691511797627,0.9286149795249864,0.07138502047501359,0,consistent,0.8545369739270962
subject 40_surprise_sentence 5,subject 40_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,-0.2340984940528869,-0.0586192607879638,0.0480769872665405,0.3499543653534533,0.9359391178584933,0.06406088214150663,0,consistent,0.8545369739270962
subject 41_anger_sentence 1,subject 41_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.6179339289665222,0.0616621971130371,0.1669362783432006,0.8867432723264154,0.43484485181921967,0.5651551481807804,1,inconsistent,0.8545369739270962
subject 41_anger_sentence 2,subject 41_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.6867594122886658,0.1252851486206054,0.2274414300918579,1.0049486313723652,0.21120882408847805,0.7887911759115219,1,inconsistent,0.8545369739270962
subject 41_anger_sentence 3,subject 41_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.6384750604629517,-0.5198630690574646,-0.2789262533187866,1.0184027440718386,0.19044607834648442,0.8095539216535156,1,inconsistent,0.8545369739270962
subject 41_anger_sentence 4,subject 41_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,0.0469167232513427,-0.0873109102249145,0.0396389961242675,0.508117008272201,0.8937235201646677,0.10627647983533225,0,consistent,0.8545369739270962
subject 41_anger_sentence 5,subject 41_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.2086421251296997,-0.2323718070983886,-0.027599811553955,0.636679071669251,0.8155452506304061,0.18445474936959394,0,consistent,0.8545369739270962
subject 41_disgust_sentence 1,subject 41_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,0.0318095684051513,0.155419111251831,0.2805324792861938,0.4565812972021419,0.9119950662740569,0.08800493372594302,0,consistent,0.8545369739270962
subject 41_disgust_sentence 2,subject 41_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,0.0161244869232177,-0.0012072324752807,0.0815551280975341,0.2126551330616013,0.9501601891711149,0.04983981082888524,0,consistent,0.8545369739270962
subject 41_disgust_sentence 3,subject 41_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,0.1764624118804931,0.6894168853759766,0.6985082626342773,1.5729033904138978,0.00021613263071987884,0.99978386736928,1,inconsistent,0.8545369739270962
subject 41_disgust_sentence 4,subject 41_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-0.7798210382461548,0.3298333883285522,0.4031194448471069,0.7800240682122958,0.6375143886067698,0.36248561139323016,0,consistent,0.8545369739270962
subject 41_disgust_sentence 5,subject 41_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,-0.859618067741394,0.1162207126617431,0.2214908599853515,0.7193052774946581,0.7273998306668114,0.27260016933318865,0,consistent,0.8545369739270962
subject 41_fear_sentence 1,subject 41_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-0.4825495481491089,-0.5114546418190002,-0.3472050428390503,0.8892934100717851,0.42963719389486704,0.5703628061051329,1,inconsistent,0.8545369739270962
subject 41_fear_sentence 2,subject 41_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.1879372000694275,-0.2304343581199646,-0.1129072904586792,0.5430265767820256,0.8778235033166184,0.12217649668338161,0,consistent,0.8545369739270962
subject 41_fear_sentence 3,subject 41_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.7983006834983826,-0.1195560097694397,0.0468512773513793,0.7247016926971246,0.7203080960840266,0.27969190391597337,0,consistent,0.8545369739270962
subject 41_fear_sentence 4,subject 41_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.4928283095359802,0.0933725833892822,0.1607992649078369,0.7000104184739762,0.7513493426578903,0.2486506573421097,0,consistent,0.8545369739270962
subject 41_fear_sentence 5,subject 41_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.8065585494041443,-0.3377823829650879,-0.114958643913269,0.8529946319860653,0.5030695944151415,0.4969304055848584,0,consistent,0.8545369739270962
subject 41_happiness_sentence 1,subject 41_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,0.8199166059494019,0.1891043186187744,0.2782429456710815,0.3602149933240871,0.9342488495148343,0.06575115048516567,0,consistent,0.8545369739270962
subject 41_happiness_sentence 2,subject 41_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,0.494680643081665,0.0214089155197143,0.1112196445465087,0.2361507838529447,0.9486485649492992,0.051351435050700875,0,consistent,0.8545369739270962
subject 41_happiness_sentence 3,subject 41_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,0.1203706264495849,0.1043982505798339,0.0894166231155395,0.3840937002581535,0.9298744473965901,0.07012555260340987,0,consistent,0.8545369739270962
subject 41_happiness_sentence 4,subject 41_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,0.0336344242095947,-0.1628214120864868,-0.0519059896469116,1.1572036204253573,0.052457235018977685,0.9475427649810224,1,inconsistent,0.8545369739270962
subject 41_happiness_sentence 5,subject 41_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.4459947347640991,0.0448107719421386,0.1217432022094726,0.9447064205313682,0.3183558096227,0.6816441903773001,1,inconsistent,0.8545369739270962
subject 41_sadness_sentence 1,subject 41_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.5260820388793945,-0.9672861695289612,-0.6978483200073242,1.4187571075389962,0.002084861377767676,0.9979151386222324,1,inconsistent,0.8545369739270962
subject 41_sadness_sentence 2,subject 41_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.4313481450080871,-0.8257969617843628,-0.5885498523712158,1.1371774810205335,0.06460825398853957,0.9353917460114604,1,inconsistent,0.8545369739270962
subject 41_sadness_sentence 3,subject 41_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,-0.1116055846214294,-0.5280441045761108,-0.2618895769119262,0.8730553940723862,0.4627245984863598,0.5372754015136403,1,inconsistent,0.8545369739270962
subject 41_sadness_sentence 4,subject 41_sadness_sentence 4.wav,I still loved her,0.4684999999999999,-0.548,-0.1085,-0.1447888612747192,-0.8477042317390442,-0.5596781969070435,0.8182344524952633,0.570125942224025,0.4298740577759749,0,consistent,0.8545369739270962
subject 41_sadness_sentence 5,subject 41_sadness_sentence 5.wav,She was my life,0.418,0.0735,0.324,-0.0512459874153137,-0.5200995206832886,-0.2730765342712402,0.9638737341779566,0.2820733738686409,0.717926626131359,1,inconsistent,0.8545369739270962
subject 41_surprise_sentence 1,subject 41_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.403371512889862,-0.3896442651748657,-0.2623813152313232,0.5110439747951294,0.8925109730854581,0.10748902691454194,0,consistent,0.8545369739270962
subject 41_surprise_sentence 2,subject 41_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.7600408792495728,-0.5527087450027466,-0.3307732343673706,1.0384131178347145,0.16203235529434573,0.8379676447056542,1,inconsistent,0.8545369739270962
subject 41_surprise_sentence 3,subject 41_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.7525302767753601,-0.960956335067749,-0.6842408180236816,1.5220621892240425,0.0004693991316047886,0.999530600868395,1,inconsistent,0.8545369739270962
subject 41_surprise_sentence 4,subject 41_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.584632396697998,-1.0,-0.7726214528083801,1.2667881479994425,0.015078531513965168,0.9849214684860348,1,inconsistent,0.8545369739270962
subject 41_surprise_sentence 5,subject 41_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,-0.3125354647636413,-0.1337206959724426,-0.0489646196365356,0.4906131459909225,0.9005574917575131,0.0994425082424868,0,consistent,0.8545369739270962
subject 42_anger_sentence 1,subject 42_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.5637773275375366,0.7240948677062988,0.7338230609893799,1.305614546693623,0.009331055359154664,0.9906689446408454,1,inconsistent,0.8545369739270962
subject 42_anger_sentence 2,subject 42_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.586359977722168,0.4195777177810669,0.5103918313980103,1.1413923691982557,0.061870812118053314,0.9381291878819467,1,inconsistent,0.8545369739270962
subject 42_anger_sentence 3,subject 42_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.4678001999855041,0.4916727542877197,0.535431981086731,0.9726454334385058,0.2660810499875763,0.7339189500124237,1,inconsistent,0.8545369739270962
subject 42_anger_sentence 4,subject 42_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,-0.2483119368553161,0.3541492223739624,0.4707282781600952,0.7676699036070186,0.657586096094699,0.34241390390530096,0,consistent,0.8545369739270962
